id|fecha_relevamiento|existe_trab_alum|antiguedad|empresa|sector|facilidad_est_emp|facilidad_est_inst|alu_trab_ocup|hora_sem_trab_alum|alu_trab_tarea|alu_trab_hace|rel_trab_carrera|alu_trab_desjub|alu_trab_fami|remuneracion|
8201|27/02/2021|Trabajó al menos una hora|6|AUTÓNOMO|ENSEÑANZA|Mucha|Mucha|Permanente|Hasta 10 horas|TRADUCCIÓN Y DOCENCIA|Cuenta propia|Parcial|N|S|S|
8209|09/02/2022|Trabajó al menos una hora|3|FRUTERIA||Nada||Permanente|35 o m¿s horas|EMPLEADA DE COMERCIO|Obrero o empleado|Sin relación|N|N|S|
8224|02/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8227|01/03/2022|Trabajó al menos una hora|2|||Mucha|Mucha|Permanente|Mas de 10 y hasta 20 horas|Empleado Administrativo|Obrero o empleado|Sin relación|S|N|S|
8235|19/03/2021|No esta pensando en trabajar|||||||||||N|N|N|
8244|11/02/2022|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Contador Publico|Obrero o empleado|Sin relación|S|N|S|
8246|23/03/2021|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Proyectos de Ingenieria Civil|Cuenta propia|Total|N|N|S|
8251|06/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||Obrero o empleado|||||
8253|08/02/2022|Trabajó al menos una hora|2|PedidosYa|SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES|Mucha|Poca|Permanente|Mas de 20 y menos de 35 horas|Delivery|Cuenta propia|Sin relación|N|N|S|
8259|10/03/2022|Trabajó al menos una hora|1|Agrototal- Talleres Alsina||Poca||Permanente|35 o m¿s horas|Administrativa|Obrero o empleado|Sin relación|N|N|S|
8302|06/10/2021|No esta pensando en trabajar|||||||||||N|N|N|
8303|25/03/2021|No esta pensando en trabajar|||||||||||N|N|N|
8321|03/02/2022|Trabajó al menos una hora|2||AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA|Poca|Mucha|Permanente|35 o m¿s horas|SOPORTE TECNICO IT|Obrero o empleado|Parcial|N|N|S|
8338|08/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
8346|25/03/2021|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8352|25/03/2021|No esta pensando en trabajar|||||||||||N|N|N|
8367|08/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8381|14/07/2022|No esta pensando en trabajar|||||||||||N|N|N|
8388|22/05/2022|Trabajó al menos una hora|3||SERVICIOS DE HOTELERÍA Y RESTAURANTES|||Temporaria|35 o m¿s horas|Bartender y heladero |Obrero o empleado|Sin relación|N|N|S|
8390|03/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8404|17/03/2022|Trabajó al menos una hora||||||Temporaria|Mas de 10 y hasta 20 horas|DISEÑO Y CONFECCIÓN DE MARROQUINERIA|Cuenta propia|Sin relación|N|N|N|
8425|16/02/2022|Trabajó al menos una hora|4||ENSEÑANZA|Mucha|Poca|Temporaria|Mas de 10 y hasta 20 horas|PROFESORA EN EDUCACIÓN PRIMARIA (DOCENTE - MG GRADO A CARGO)|Obrero o empleado|Sin relación|S|N|N|
8437|25/03/2021|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8443|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8454|02/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8464|04/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8466|25/03/2021|No esta pensando en trabajar|||||||||||N|N|N|
8497|05/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8499|09/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8514|25/03/2021|Trabajó al menos una hora|6||SERVICIOS SOCIALES Y DE SALUD|Mucha|Mucha|Permanente|Mas de 10 y hasta 20 horas|RESPONSABLE DE ESTUDIO CONTABLE|Cuenta propia|Sin relación|N|S|S|
8520|14/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8525|25/03/2021|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Profesor de Física|Obrero o empleado|Parcial|S|N|S|
8529|26/03/2021|No esta pensando en trabajar||||||||||||||
8532|16/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8533|10/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
8551|04/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
8570|09/04/2021|No esta pensando en trabajar|||||||||||N|N|N|
8582|27/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
8585|06/04/2022|Trabajó al menos una hora|0|servicios electroquimicos|ELECTRICIDAD, GAS Y AGUA|Poca|Poca|Permanente|Mas de 20 y menos de 35 horas|reparación de transformadores de distribusion |Obrero o empleado|Sin relación|S|N|S|
8602|10/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8614|07/02/2022|Trabajó al menos una hora||||||Temporaria|Hasta 10 horas|CLASES PARTICULARES DE MATEMÁTICAS E INGLÉS|Cuenta propia|Total|N|N|S|
8615|27/07/2021|Trabajó al menos una hora|6||ENSEÑANZA|Poca|Nada|Permanente|Mas de 20 y menos de 35 horas|DOCENTE|Obrero o empleado|Sin relación|S|N|S|
8624|07/02/2022|Trabajó al menos una hora|0|IEPSA|CONSTRUCCIÓN|Mucha|Mucha|Temporaria|Hasta 10 horas|Administrativa|Pasante|Parcial|S|N|S|
8632|04/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8642|12/02/2022|Trabajó al menos una hora||||||Temporaria|Mas de 20 y menos de 35 horas|AYUDANTE EN CONFITERÍA|Obrero o empleado|Sin relación|N|N|S|
8643|27/07/2021|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8649|22/02/2022|Trabajó al menos una hora|3|BIOPLASMA TANDIL|SERVICIOS SOCIALES Y DE SALUD|Mucha|Mucha|Permanente|Mas de 10 y hasta 20 horas|BIOQUÍMICA|Cuenta propia|Parcial|S|N|S|
8651|02/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8668|01/03/2022|Trabajó al menos una hora|||COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS|Mucha||Temporaria|Mas de 20 y menos de 35 horas|VENDER PRODUCTOS POR INTERNET|Cuenta propia|Sin relación|N|N|N|
8679|12/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8686|11/04/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8696|03/09/2021|Trabajó al menos una hora|6|SIN NOMBRE|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|Mucha|Mucha|Permanente|Mas de 20 y menos de 35 horas|BLOGGER Y REDACTOR DE PAGINAS WEBS|Obrero o empleado|Parcial|N|S|S|
8700|07/02/2022|No esta pensando en trabajar|||||||||Obrero o empleado|||||
8711|07/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
8714|07/02/2022|Trabajó al menos una hora|0|||Poca|Poca|Permanente|Mas de 20 y menos de 35 horas|REDACTOR DEL DIARIO DIGITAL EL PUCARÁ DE CATAMARCA|Obrero o empleado|Parcial|N|N|N|
8730|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8736|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8737|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8751|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8755|07/02/2022|Trabajó al menos una hora|0|||||Temporaria|Mas de 10 y hasta 20 horas|ayudante de gomero|Pasante|Sin relación|N|S|N|
8757|07/02/2022|Trabajó al menos una hora|6|MUNICIPALIDAD DE TANDIL|ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Mucha|Nada|Permanente|35 o m¿s horas|ADMINISTRACIÓN MUSEO MUNICIPAL DE BELLAS ARTES|Obrero o empleado|Sin relación|N|N|S|
8769|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8770|07/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8809|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8827|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8838|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8861|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8884|07/02/2022|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
8892|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8911|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8914|07/02/2022|Trabajó al menos una hora||||||Permanente|Hasta 10 horas|EMPLEADA DOMESTICA|Cuenta propia|Sin relación|N|N|S|
8915|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8918|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8926|07/02/2022|Trabajó al menos una hora|5|HOSPITAL RAMON SANTAMARINA|SERVICIOS SOCIALES Y DE SALUD|Nada|Nada|Permanente|35 o m¿s horas|INSTRUMENTADORA QUIRÚRGICA Y TÉCNICA DE ANESTESIA|Obrero o empleado|Sin relación|S|N|S|
8927|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8954|07/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
8979|24/02/2022|No esta pensando en trabajar|||||||||||N|N|N|
9062|17/03/2022|Trabajó al menos una hora||||||Temporaria|Mas de 10 y hasta 20 horas|PROFESORA EN MATEMÁTICA|Obrero o empleado|Total|N|N|N|
9063|17/03/2022|Trabajó al menos una hora|4|MINISTERIO DE EDUCACIÓN DE LA PROVINCIA DE CHUBUT|ENSEÑANZA|Mucha|Mucha|Permanente|Mas de 10 y hasta 20 horas|SOY ADMINISTRATIVA DE NIVEL II Y ADEMAS DOCENTE DE INSTITUTO TERCIARIO|Obrero o empleado|Parcial|S|N|N|
9089|21/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
9126|21/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
9150|21/03/2022|Trabajó al menos una hora|4|||||Permanente|35 o m¿s horas|Niñera|Obrero o empleado|Sin relación|S|N|S|
9152|21/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
9166|21/03/2022|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|GASTRONOMICO|Obrero o empleado|Sin relación|N|N|N|
9170|21/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
9172|21/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
9178|21/03/2022|No esta pensando en trabajar|||||||||||N|N|N|
9197|21/03/2022|Trabajó al menos una hora||||||Permanente|Mas de 10 y hasta 20 horas|Control de plagas|Obrero o empleado|Sin relación|N|S|S|
9199|21/03/2022|||||||||||||||
9200|21/03/2022|No esta pensando en trabajar||||||||||||||
9208|21/03/2022|Trabajó al menos una hora|6|MINISTERIO DE SEGURIDAD|ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Poca|Poca|Permanente|35 o m¿s horas|POLICIA|Obrero o empleado|Sin relación|S|N|S|
9224|05/05/2022|||||||||||||||
9238|21/03/2022|No esta pensando en trabajar||||||||||||||
9251|22/04/2022|No esta pensando en trabajar||||||||||||||
9255|21/03/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
9257|21/03/2022|No esta pensando en trabajar||||||||||||||
9305|22/03/2022|Trabajó al menos una hora|0||ENSEÑANZA|Mucha|Mucha|Temporaria|Hasta 10 horas|PROFESORA DE MATEMATICA|Obrero o empleado|Total|S|N|S|
9322|25/03/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
9335|30/03/2022|Trabajó al menos una hora|6||ENSEÑANZA|Nada|Nada|Permanente|35 o m¿s horas|SOY PROFESORA DE MATEMÁTICA Y FÍSICA EN UNA ESCUELA TÉCNICA|Obrero o empleado|Total|S|N|N|
9337|01/01/1900|||||||||||||||
9339|05/04/2022|No esta pensando en trabajar||||||||||||||
9342|29/06/2022|No esta pensando en trabajar||||||||||||||
9349|10/02/2022|Trabajó al menos una hora|6||ADMINISTRACIÓN PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|Nada|Poca|Permanente|Hasta 10 horas|TRABAJO EN UNA FARMACIA|Obrero o empleado|Sin relación|S|N|S|
22|01/04/2002|||||||||||||||
35|01/04/2002|||||||||||||||
46|01/04/2002|||||||||||||||
47|21/06/2022|||||||||||||||
50|01/04/2002|||||||||||||||
59|01/04/2002|||||||||||||||
64|01/04/2002|||||||||||||||
69|20/04/2017|||||||||||||||
84|01/04/2002|||||||||||||||
93|01/04/2002|||||||||||||||
110|01/04/2002|||||||||||||||
137|01/04/2002|||||||||||||||
196|16/04/2018|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|docencia|Cuenta propia|Total|N|N|S|
200|01/04/2002|||||||||||||||
209|01/04/2002|||||||||||||||
223|01/04/2002|||||||||||||||
227|03/03/2012|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Desarrollo de Sistemas|Obrero o empleado|Total|S|N|S|
232|01/04/2002|||||||||||||||
238|01/04/2002|||||||||||||||
241|01/04/2002|||||||||||||||
248|01/04/2002|||||||||||||||
274|01/04/2002|||||||||||||||
282|01/04/2002|||||||||||||||
285|01/04/2002|||||||||||||||
288|01/04/2002|||||||||||||||
289|01/04/2002|||||||||||||||
307|12/07/2007|Trabajó al menos una hora|||||||Hasta 10 horas|||Total|||1|
312|29/06/2004|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Parcial||||
313|01/04/2002|||||||||||||||
330|20/04/2017|||||||||||||||
332|19/02/2011|Trabajó al menos una hora||||||Permanente|Mas de 10 y hasta 20 horas|Mantenimiento sistema hotelero|Obrero o empleado|Parcial|N|N|S|
333|01/04/2002|||||||||||||||
344|20/04/2017|||||||||||||||
356|01/04/2002|||||||||||||||
359|01/04/2002|||||||||||||||
392|01/04/2002|||||||||||||||
397|20/04/2017|||||||||||||||
399|19/02/2007|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Parcial|||1|
418|01/04/2002|||||||||||||||
428|01/04/2002|||||||||||||||
433|01/04/2002|||||||||||||||
441|01/04/2002|||||||||||||||
458|01/04/2002|||||||||||||||
472|21/06/2022|||||||||||||||
485|01/04/2002|||||||||||||||
491|01/04/2002|||||||||||||||
504|12/03/2004|No esta pensando en trabajar||||||||||||||
523|01/04/2002|||||||||||||||
566|07/02/2003|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total||||
577|01/04/2002|||||||||||||||
579|01/04/2002|||||||||||||||
588|15/02/2011|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|Empleado|Obrero o empleado|Total|S|N|S|
601|01/04/2002|||||||||||||||
607|01/04/2002|||||||||||||||
608|01/04/2002|||||||||||||||
610|01/04/2002|||||||||||||||
615|06/02/2003|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total||||
627|01/03/2004|||||||||||||||
638|21/06/2022|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
661|05/03/2013|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|desconoce|Obrero o empleado|Total|S|N|S|
671|01/04/2002|||||||||||||||
685|01/04/2002|||||||||||||||
700|20/04/2017|||||||||||||||
707|20/04/2017|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
714|01/04/2002|||||||||||||||
721|01/04/2002|||||||||||||||
729|01/04/2002|||||||||||||||
754|01/04/2002|||||||||||||||
759|01/04/2002|||||||||||||||
772|20/04/2017|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
779|01/04/2002|||||||||||||||
809|01/04/2002|||||||||||||||
823|21/06/2022|||||||||||||||
840|01/04/2002|||||||||||||||
864|01/04/2002|||||||||||||||
865|01/04/2002|||||||||||||||
868|01/04/2002|||||||||||||||
881|20/04/2017|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
895|13/12/2006|Trabajó al menos una hora|||||||Hasta 10 horas|||Total|||1|
902|21/06/2022|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Parcial||||
917|01/04/2002|||||||||||||||
989|01/04/2002|||||||||||||||
996|01/04/2002|||||||||||||||
1000|01/04/2002|||||||||||||||
1006|01/04/2002|||||||||||||||
1021|12/05/2022|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|programación web|Obrero o empleado|Total|S|N|S|
1030|14/02/2003|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Sin relación||||
1037|03/03/2003|||||||||||||||
1067|01/04/2002|||||||||||||||
1077|20/04/2017|||||||||||||||
1078|01/04/2002|||||||||||||||
1092|01/04/2002|||||||||||||||
1098|01/04/2002|||||||||||||||
1105|12/11/2010|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|PROGRAMACION|Obrero o empleado|Total|S|N|N|
1114|01/04/2002|||||||||||||||
1121|01/04/2002|||||||||||||||
1131|01/04/2002|||||||||||||||
1134|20/04/2017|Trabajó al menos una hora|||||||Hasta 10 horas|||Total||||
1135|20/04/2017|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Total|||1|
3486|20/04/2017|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Total|||1|
1137|01/04/2002|||||||||||||||
1146|01/04/2002|||||||||||||||
1186|01/04/2002|||||||||||||||
1193|01/04/2002|||||||||||||||
1206|01/04/2002|||||||||||||||
1207|05/11/2019|||||||||||||||
1216|20/04/2017|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
1244|24/02/2005|No esta pensando en trabajar||||||||||||||
1247|01/04/2002|||||||||||||||
1252|01/04/2002|||||||||||||||
1285|01/03/2016|Trabajó al menos una hora||||||Temporaria|35 o m¿s horas|Mantenimiento PC|Cuenta propia|Total|N|N|S|
1288|17/02/2010|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Software Development|Obrero o empleado|Total|N|N|N|
1294|01/04/2002|||||||||||||||
1300|01/04/2002|||||||||||||||
1310|01/04/2002|||||||||||||||
1348|17/05/2018|Trabajó al menos una hora||||||Temporaria|Mas de 20 y menos de 35 horas|Programador|Cuenta propia|Total|N|N|S|
1355|01/04/2002|||||||||||||||
1361|01/04/2002|||||||||||||||
1365|01/04/2002|||||||||||||||
1371|22/12/2012|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|imprenta propia|Cuenta propia|Parcial|N|N|S|
1377|01/04/2002|||||||||||||||
1397|01/04/2002|||||||||||||||
1413|01/04/2002|||||||||||||||
1458|01/04/2002|||||||||||||||
1474|19/12/2002|||||||||||||||
1492|21/06/2022|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Total|||1|
1503|01/04/2002|||||||||||||||
1512|01/04/2002|||||||||||||||
1513|20/04/2017|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
1531|20/04/2017|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Desarrollo de Software|Cuenta propia|Total|N|N|S|
1543|01/04/2002|||||||||||||||
1571|09/03/2004|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
1574|01/03/2006|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
1591|01/04/2002|||||||||||||||
1598|01/04/2002|||||||||||||||
1621|01/04/2002|||||||||||||||
1638|20/04/2017|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Total|||1|
1649|01/04/2002|||||||||||||||
1664|01/04/2002|||||||||||||||
1670|01/04/2002|||||||||||||||
1678|20/04/2017|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Desarrollador/Arquitecto python|Obrero o empleado|Total|N|N|S|
1684|20/04/2017|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
1733|20/04/2017|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Gerente|Patrón|Total|S|N|S|
1745|12/02/2019|Trabajó al menos una hora|4||COMERCIO AL POR MAYOR Y AL POR MENOR, REPARACIÓN DE RODADOS, EFECTOS PERSONALES Y ENSERES DOMÉSTICOS|Mucha|Mucha|Permanente|35 o m¿s horas|Reparación de PC|Cuenta propia|Total|S|S|S|
1760|11/06/2018|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|desarrollador|Obrero o empleado|Total|N|N|S|
1770|01/04/2002|||||||||||||||
1771|18/02/2007|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Sin relación|||1|
1784|31/08/2011|Trabajó al menos una hora||||||Temporaria|35 o m¿s horas|Cajero Peaje|Obrero o empleado|Sin relación|S|N|S|
1802|01/04/2002|||||||||||||||
1816|01/04/2002|||||||||||||||
1824|19/12/2002|||||||||||||||
1825|24/09/2014|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|desarrollo de software|Cuenta propia|Total|S|N|S|
1835|01/04/2002|||||||||||||||
1853|02/03/2005|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Sin relación|||1|
1878|01/04/2002|||||||||||||||
1888|20/04/2017|Trabajó al menos una hora|||||||Hasta 10 horas|||Total|||1|
1889|01/04/2002|||||||||||||||
1890|07/04/2015|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Project Lider|Obrero o empleado|Total|S|N|S|
1899|20/09/2016|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Comerciante|Cuenta propia|Parcial|N|S|N|
1900|20/05/2019|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Programador|Obrero o empleado|Total|S|N|S|
1904|29/04/2010|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|progrmador|Cuenta propia|Total|N|N|N|
1905|26/02/2010|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Empleado publico|Obrero o empleado|Sin relación|S|N|S|
1936|03/03/2004|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Sin relación|||1|
1951|21/06/2022|No esta pensando en trabajar||||||||||||||
1959|02/03/2022|Trabajó al menos una hora|6||ENSEÑANZA|Poca|Poca|Permanente|Mas de 20 y menos de 35 horas|doy clases|Obrero o empleado|Total|S|N|N|
3579|02/03/2022|Trabajó al menos una hora|6||ENSEÑANZA|Poca|Poca|Permanente|Mas de 20 y menos de 35 horas|doy clases|Obrero o empleado|Total|S|N|N|
1974|01/04/2002|||||||||||||||
2006|20/02/2018|Trabajó al menos una hora|6||SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES|Poca|Poca|Permanente|35 o m¿s horas|Operador telefonista de remis|Obrero o empleado|Sin relación|S|N|S|
2024|19/02/2004|No esta pensando en trabajar||||||||||||||
2033|01/04/2002|||||||||||||||
2054|07/02/2022|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
2059|01/04/2002|||||||||||||||
2074|17/03/2021|No trabajó y no buscó trabajo en los últimos 30 días||||||||||||||
2080|01/04/2002|||||||||||||||
2082|08/11/2014|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Desarrollo Web, ecommerce - Tech Lead|Obrero o empleado|Total|S|N|S|
2119|23/06/2022|Trabajó al menos una hora|5|Zetti Ingenieria en Sistemas SRL||Poca|Poca|Permanente|35 o m¿s horas|Desarrollo de Software|Obrero o empleado|Total|S|N|S|
2147|13/03/2003|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Parcial||||
2161|01/03/2010|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Diseño, programo y realizo tareas de mantenimiento|Obrero o empleado|Total|S|N|S|
2169|06/02/2009|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
2173|13/03/2013|No trabajó y no buscó trabajo en los últimos 30 días|||||||||||N|N|N|
2174|01/02/2010|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Atención al público|Obrero o empleado|Sin relación|S|N|S|
2176|01/04/2002|||||||||||||||
2182|17/02/2016|Trabajó al menos una hora||||||Temporaria|35 o m¿s horas|.|Obrero o empleado|Parcial|S|N|S|
2184|21/03/2005|No esta pensando en trabajar||||||||||||||
2186|15/03/2010|Trabajó al menos una hora||||||Temporaria|Mas de 20 y menos de 35 horas|Venta la publico|Obrero o empleado|Parcial|N|S|S|
2195|18/02/2004|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Sin relación|||1|
2201|13/06/2009|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Encargado de contenidos y realizacion de spiders|Obrero o empleado|Total|S|N|S|
2225|01/04/2002|||||||||||||||
2245|13/12/2002|||||||||||||||
2249|01/04/2002|||||||||||||||
2277|20/04/2017|Trabajó al menos una hora||||||Permanente|Mas de 20 y menos de 35 horas|... de todo|Cuenta propia|Total|N|N|S|
2300|01/04/2002|||||||||||||||
2315|01/04/2002|||||||||||||||
2350|03/08/2017|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|Senior Frontend Developer|Obrero o empleado|Total|S|N|S|
2368|01/04/2002|||||||||||||||
2372|09/12/2002||||||||Mas de 20 y menos de 35 horas|||Sin relación||||
2378|01/04/2002|||||||||||||||
2383|29/06/2022|No esta pensando en trabajar|||||||||||N|N|N|
2401|01/04/2002|||||||||||||||
2405|17/12/2002|||||||||||||||
2413|15/03/2010|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|esta|Obrero o empleado|Total|S|N|S|
2420|01/04/2002|||||||||||||||
2451|04/09/2020|Trabajó al menos una hora||||||Permanente|35 o m¿s horas|desarrollador|Obrero o empleado|Total|S|N|S|
2452|01/04/2002|||||||||||||||
2454|24/02/2008|No esta pensando en trabajar||||||||||||||
2456|25/03/2021|Trabajó al menos una hora|6|IBM||Poca|Poca|Permanente|35 o m¿s horas|First Line Lider|Obrero o empleado|Total|S|N|S|
2457|29/11/2002||||||||Hasta 10 horas|||Parcial||||
2463|05/02/2003|Trabajó al menos una hora|||||||Hasta 10 horas|||Sin relación||||
2496|01/04/2002|||||||||||||||
2503|16/02/2005|Trabajó al menos una hora||||||||||Sin relación|||1|
2509|17/12/2002||||||||Mas de 10 y hasta 20 horas|||Parcial||||
2527|21/06/2022|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Total|||1|
2538|01/04/2002|||||||||||||||
2546|01/04/2002|||||||||||||||
2564|18/03/2008|Trabajó al menos una hora|||||||Mas de 20 y menos de 35 horas|||Parcial|||1|
2579|11/03/2003|||||||||||||||
2585|29/11/2017|Trabajó al menos una hora|5||ENSEÑANZA|||Permanente|Mas de 10 y hasta 20 horas|Profesor|Obrero o empleado|Total|S|N|S|
2588|08/02/2017|Trabajó al menos una hora||||||Temporaria|Mas de 20 y menos de 35 horas|Actividad Gastronomica|Obrero o empleado|Sin relación|N|N|S|
2605|01/04/2002|||||||||||||||
2611|13/03/2006|Trabajó al menos una hora|||||||Mas de 10 y hasta 20 horas|||Sin relación|||2|
2614|20/04/2017|No esta pensando en trabajar||||||||||||||
2640|15/03/2018||||||||35 o m¿s horas|||Sin relación||||
2643|01/04/2002|||||||||||||||
2644|12/12/2002|||||||||||||||
2652|05/12/2002||||||||Mas de 20 y menos de 35 horas|||Sin relación||||
2657|11/02/2003|||||||||||||||
2658|01/04/2002|||||||||||||||
2663|01/04/2002|||||||||||||||
2674|31/03/2021|Trabajó al menos una hora|4|||||Permanente|35 o m¿s horas|Analista|Obrero o empleado|Total|S|N|S|
2687|01/03/2005|No esta pensando en trabajar||||||||||||||
